,lat,lng,pvalue,value,region,log-pvalue,thresh-pvalue,counts
36609,0,147.5,0.3711999999999999,0.3711999999999999,"(-0.5, 0.5, 146.875, 148.125)",-0.43039203245317564,1.0,0.0
36610,1,147.5,0.266,0.266,"(0.5, 1.5, 146.875, 148.125)",-0.575118363368933,1.0,0.0
36611,2,147.5,0.0451999999999999,0.0451999999999999,"(1.5, 2.5, 146.875, 148.125)",-1.3448615651886189,1.0,0.0
36612,3,147.5,0.0016,0.0016,"(2.5, 3.5, 146.875, 148.125)",-2.795880017344075,1.0,0.0
36613,4,147.5,0.0,0.0,"(3.5, 4.5, 146.875, 148.125)",-inf,0.0,24.0
36614,5,147.5,0.0,0.0,"(4.5, 5.5, 146.875, 148.125)",-inf,0.0,24.0
36615,6,147.5,0.0,0.0,"(5.5, 6.5, 146.875, 148.125)",-inf,0.0,24.0
36616,7,147.5,0.0,0.0,"(6.5, 7.5, 146.875, 148.125)",-inf,0.0,24.0
36617,8,147.5,0.0032999999999999,0.0032999999999999,"(7.5, 8.5, 146.875, 148.125)",-2.481486060122126,1.0,0.0
36618,9,147.5,0.0256,0.0256,"(8.5, 9.5, 146.875, 148.125)",-1.5917600346881504,1.0,0.0
36619,10,147.5,0.0206,0.0206,"(9.5, 10.5, 146.875, 148.125)",-1.6861327796308465,1.0,0.0
